,week,hour_of_week,ChatsInBlock,rate,treatment
1297,8,121,161,0.0029261554679122516,0.0
1298,8,122,207,0.003718073068218558,0.0
1299,8,123,210,0.0035697893824264367,0.0
1300,8,124,238,0.0034702983290076112,0.0
1301,8,125,328,0.004049882701568095,0.0
1302,8,126,443,0.004835769411302383,0.0
1303,8,127,546,0.005528050299182942,0.0
1304,8,128,638,0.0062096083469594335,0.0
1305,8,129,667,0.006730914778747666,0.0
1306,8,130,673,0.007125086019797788,0.0
1307,8,131,696,0.007646671061305207,0.0
1308,8,132,622,0.007044327164828196,0.0
1309,8,133,692,0.008326414708395,0.0
1310,8,134,629,0.008161094027739934,0.0
1311,8,135,591,0.008178685598040436,0.0
1312,8,136,595,0.008669930640554876,0.0
1313,8,137,654,0.009636494909160563,0.0
1314,8,138,517,0.007626718593261344,0.0
1315,8,139,521,0.00758800483535049,0.0
1316,8,140,482,0.007019587854074128,0.0
1317,8,141,380,0.005970524463438393,0.0
1318,8,142,360,0.005900381885827611,0.0
1319,8,143,232,0.0040157861940040155,0.0
1320,8,144,205,0.0036200533295661233,0.0
1321,8,145,204,0.0037550389309183277,0.0
1322,8,146,175,0.003211539520287754,0.0
1323,8,147,184,0.0031986649050830956,0.0
1324,8,148,246,0.003744748218961213,0.0
1325,8,149,291,0.003906354874218058,0.0
1326,8,150,402,0.00484991796158672,0.0
1327,8,151,504,0.005592791513160815,0.0
1328,8,152,636,0.006763798787620972,0.0
1329,8,153,631,0.006612730816792773,0.0
1330,8,154,672,0.007197249622465701,0.0
1331,8,155,700,0.007503403329367248,0.0
1332,8,156,689,0.007624380311614731,0.0
1333,8,157,663,0.007592414456506802,0.0
1334,8,158,672,0.007938289251414599,0.0
1335,8,159,666,0.008135046660477843,0.0
1336,8,160,639,0.007211131549546906,0.0
1337,8,161,642,0.006721246257249942,0.0
1338,8,162,586,0.006503018465909091,0.0
1339,8,163,507,0.005785161687852302,0.0
1340,8,164,452,0.00526978501142564,0.0
1341,8,165,380,0.004593088610348954,0.0
1342,8,166,289,0.003349598395901668,0.0
1343,8,167,212,0.0024058102587380843,0.0
1344,9,0,213,0.0024285681709347137,0.0
1345,9,1,199,0.00225887374144409,0.0
1346,9,2,225,0.0025327569904092934,0.0
1347,9,3,237,0.0022494518740686603,0.0
1348,9,4,277,0.0017041854055284513,0.0
1349,9,5,354,0.0014475744948823743,0.0
1350,9,6,590,0.002164692760386856,0.0
1351,9,7,701,0.0027446711876086514,0.0
1352,9,8,722,0.00299046530314703,0.0
1353,9,9,704,0.003283107386525269,0.0
1354,9,10,736,0.0036280106079875384,0.0
1355,9,11,781,0.003950589806365457,0.0
1356,9,12,791,0.004265323619970989,0.0
1357,9,13,756,0.0044969752487909916,0.0
1358,9,14,754,0.0054132833645638145,0.0
1359,9,15,772,0.0067773398063366375,0.0
1360,9,16,785,0.007303548501144378,0.0
1361,9,17,758,0.0071636487354931385,0.0
1362,9,18,639,0.006701766161849226,0.0
1363,9,19,643,0.00710709272379605,0.0
1364,9,20,490,0.005807889247107908,0.0
1365,9,21,419,0.005238089285044567,0.0
1366,9,22,348,0.0042535507370376705,0.0
1367,9,23,260,0.0030696576151121604,0.0
1368,9,24,219,0.0025354852154583557,0.0
1369,9,25,223,0.0025153401913012093,0.0
1370,9,26,218,0.0025187170718180977,0.0
1371,9,27,222,0.002406764960971379,0.0
1372,9,28,276,0.0022531347962382446,0.0
1373,9,29,386,0.0022687065433963597,0.0
1374,9,30,562,0.002828114070622336,0.0
1375,9,31,656,0.0032248549798446565,0.0
1376,9,32,682,0.003430687042868497,0.0
1377,9,33,726,0.003972770651840827,0.0
1378,9,34,749,0.004121045392022008,0.0
1379,9,35,737,0.004116122690615017,0.0
1380,9,36,815,0.004823741092355406,0.0
1381,9,37,763,0.005022545502419116,0.0
1382,9,38,761,0.005949123657342985,0.0
1383,9,39,690,0.006580829756795422,0.0
1384,9,40,646,0.006664603321984938,0.0
1385,9,41,709,0.007400448828349251,0.0
1386,9,42,666,0.007512436127373016,0.0
1387,9,43,572,0.006603784476488449,0.0
1388,9,44,510,0.006115181237185098,0.0
1389,9,45,417,0.0053169108365528055,0.0
1390,9,46,315,0.00391144003079483,0.0
1391,9,47,251,0.003044158490291439,0.0
1392,9,48,243,0.002889073831886815,0.0
1393,9,49,244,0.0027864696343329605,0.0
1394,9,50,229,0.002654426168700954,0.0
1395,9,51,255,0.00288041206836178,0.0
1396,9,52,301,0.00275911378365248,0.0
1397,9,53,422,0.0028509660856640994,0.0
1398,9,54,570,0.0032085380887245216,0.0
1399,9,55,706,0.0037673023767088934,0.0
1400,9,56,719,0.0038713359608882,0.0
1401,9,57,781,0.0045697367574177765,0.0
1402,9,58,760,0.004538153329870006,0.0
1403,9,59,800,0.004786062984588877,0.0
1404,9,60,850,0.005287680947552426,0.0
1405,9,61,781,0.005321250936839953,0.0
1406,9,62,756,0.0060807876067757345,0.0
1407,9,63,682,0.006479563722043818,0.0
1408,9,64,689,0.006974954951306918,0.0
1409,9,65,676,0.006928359126780773,0.0
1410,9,66,645,0.006970561535468811,0.0
1411,9,67,592,0.006631418585894794,0.0
1412,9,68,547,0.006361796655113861,0.0
1413,9,69,475,0.005851771546838812,0.0
1414,9,70,350,0.004162751697808014,0.0
1415,9,71,254,0.002969891844489915,0.0
1416,9,72,255,0.002911390959845639,0.0
1417,9,73,245,0.002738990933381033,0.0
1418,9,74,233,0.0026630701884722205,0.0
1419,9,75,235,0.002485799210890974,0.0
1420,9,76,298,0.00234849081881945,0.0
1421,9,77,424,0.002298701017066771,0.0
1422,9,78,571,0.0025982772193428316,0.0
1423,9,79,642,0.002896131724371264,0.0
1424,9,80,694,0.003219327095693802,0.0
1425,9,81,696,0.003535902620428982,0.0
1426,9,82,695,0.003646762514429636,0.0
1427,9,83,738,0.00386964842828304,0.0
1428,9,84,720,0.004011343187123588,0.0
1429,9,85,735,0.004530492991604719,0.0
1430,9,86,707,0.005194938792305318,0.0
1431,9,87,661,0.005969529210956479,0.0
1432,9,88,707,0.006821098129263186,0.0
1433,9,89,698,0.007050362618936991,0.0
1434,9,90,630,0.006751326153351551,0.0
1435,9,91,637,0.007273599232675246,0.0
1436,9,92,586,0.00714372790442521,0.0
1437,9,93,467,0.006163795947997096,0.0
1438,9,94,370,0.0046979950988483565,0.0
1439,9,95,277,0.003465662416955472,0.0
1440,9,96,261,0.0032743695897628905,0.0
1441,9,97,265,0.0032551683474800084,0.0
1442,9,98,228,0.002800982800982801,0.0
1443,9,99,250,0.00282386960499712,0.0
1444,9,100,283,0.0023274366123049845,0.0
1445,9,101,401,0.0023126387727443122,0.0
1446,9,102,523,0.002618233518395218,0.0
1447,9,103,684,0.0034049162211403482,0.0
1448,9,104,669,0.003421609844416485,0.0
1449,9,105,657,0.00372797684909354,0.0
1450,9,106,635,0.003735030468437522,0.0
1451,9,107,663,0.003999034923698655,0.0
1452,9,108,697,0.004501944168141479,0.0
1453,9,109,604,0.004376462745723167,0.0
1454,9,110,734,0.005589314813968718,0.0
1455,9,111,654,0.006691495457149873,0.0
1456,9,112,671,0.00816341427806706,0.0
1457,9,113,564,0.007422810665683978,0.0
1458,9,114,568,0.007743694614860259,0.0
1459,9,115,550,0.007744515474950013,0.0
1460,9,116,463,0.006814435417402567,0.0
1461,9,117,419,0.0066611554481574515,0.0
1462,9,118,344,0.005637680684388214,0.0
1463,9,119,254,0.004449427180044144,0.0
1464,9,120,224,0.004026097740712116,0.0
1465,9,121,196,0.0035873126269743948,0.0
1466,9,122,167,0.002997720296540954,0.0
1467,9,123,230,0.003886907880283237,0.0
1468,9,124,241,0.003495387828508441,0.0
1469,9,125,340,0.004303470622484368,0.0
1470,9,126,440,0.004891388932120861,0.0
1471,9,127,566,0.005799655709484384,0.0
1472,9,128,708,0.006999574884576219,0.0
1473,9,129,697,0.0069291182026046325,0.0
1474,9,130,688,0.007213932956559122,0.0
1475,9,131,678,0.007357249820951885,0.0
1476,9,132,638,0.007233396068116369,0.0
1477,9,133,682,0.008217263482577473,0.0
1478,9,134,604,0.007845989971681691,0.0
1479,9,135,649,0.009145739973506947,0.0
1480,9,136,683,0.0099980969947155,0.0
1481,9,137,600,0.008980557093891724,0.0
1482,9,138,537,0.008042052295803756,0.0
1483,9,139,528,0.007756379181173153,0.0
1484,9,140,474,0.006978079408777069,0.0
1485,9,141,419,0.006554658657155372,0.0
1486,9,142,305,0.005010349245983507,0.0
1487,9,143,297,0.005150437873926992,0.0
1488,9,144,191,0.0033882670167284597,0.0
1489,9,145,195,0.0035783099366914397,0.0
1490,9,146,203,0.0036443933790528166,0.0
1491,9,147,223,0.0037820328002306533,0.0
1492,9,148,217,0.003362985463224127,0.0
1493,9,149,317,0.004248760219809677,0.0
1494,9,150,458,0.005443308771095793,0.0
1495,9,151,553,0.006190598797702874,0.0
1496,9,152,601,0.006428701316760619,0.0
1497,9,153,634,0.006689810173998375,0.0
1498,9,154,668,0.007133779728531915,0.0
1499,9,155,752,0.00812481092527767,0.0
1500,9,156,687,0.007601239212215092,0.0
1501,9,157,659,0.007492552925392819,0.0
1502,9,158,651,0.007688855293617423,0.0
1503,9,159,637,0.007842219951493961,0.0
1504,9,160,648,0.007296557781305949,0.0
1505,9,161,672,0.006951915914921791,0.0
1506,9,162,613,0.006718249967121126,0.0
1507,9,163,529,0.005872231781095632,0.0
1508,9,164,442,0.005049293441630396,0.0
1509,9,165,407,0.004853963672792758,0.0
1510,9,166,317,0.003636405350219102,0.0
1511,9,167,260,0.0028986476693757873,0.0
1512,10,0,251,0.0027544883894473466,0.0
1513,10,1,207,0.002251541816678813,0.0
1514,10,2,264,0.0028872022572672194,0.0
1515,10,3,258,0.0023953207687308514,0.0
1516,10,4,299,0.0017744175281592346,0.0
1517,10,5,400,0.0015670910871694416,0.0
1518,10,6,539,0.0019325230361048366,0.0
1519,10,7,671,0.0025640339782267278,0.0
1520,10,8,779,0.003165585734952293,0.0
1521,10,9,740,0.003408096532031502,0.0
1522,10,10,754,0.003695643649766694,0.0
1523,10,11,697,0.0035073417670561475,0.0
1524,10,12,752,0.004087934071190937,0.0
1525,10,13,765,0.004575139945457155,0.0
1526,10,14,750,0.005453672866886753,0.0
1527,10,15,720,0.0063722453314452605,0.0
1528,10,16,747,0.007048832271762208,0.0
1529,10,17,726,0.007100105621405939,0.0
1530,10,18,656,0.0068675278993320914,0.0
1531,10,19,571,0.006348323975762966,0.0
1532,10,20,542,0.006397091801808182,0.0
1533,10,21,469,0.005886118048670289,0.0
1534,10,22,357,0.004325280476871259,0.0
1535,10,23,273,0.003211651353481642,0.0
1536,10,24,246,0.002792503377112824,0.0
1537,10,25,202,0.002270300646248946,0.0
1538,10,26,245,0.0027822571486974495,0.0
1539,10,27,299,0.003162682462449757,0.0
1540,10,28,429,0.0033704157631752616,0.0
1541,10,29,416,0.002055478145721542,0.0
1542,10,30,511,0.002340161475721397,0.0
1543,10,31,768,0.0035998875035155153,0.0
1544,10,32,846,0.004086206396893324,0.0
1545,10,33,765,0.004037194967491345,0.0
1546,10,34,748,0.004037982951938286,0.0
1547,10,35,816,0.004443597353445694,0.0
1548,10,36,798,0.004649916091739698,0.0
1549,10,37,803,0.005164385676065034,0.0
1550,10,38,796,0.006072951713930405,0.0
1551,10,39,700,0.006433764395547835,0.0
1552,10,40,671,0.006721561085066314,0.0
1553,10,41,744,0.007634997844960286,0.0
1554,10,42,703,0.0076183664401746915,0.0
1555,10,43,580,0.006535137632252031,0.0
1556,10,44,494,0.005836621848342352,0.0
1557,10,45,390,0.004956472008642054,0.0
1558,10,46,322,0.004000646067066732,0.0
1559,10,47,292,0.0034647650011272353,0.0
1560,10,48,234,0.0027106235592572426,0.0
1561,10,49,235,0.0026721246233441355,0.0
1562,10,50,269,0.0031199619573411895,0.0
1563,10,51,254,0.002814435617015147,0.0
1564,10,52,317,0.0028491052730916836,0.0
1565,10,53,502,0.0033971023123303985,0.0
1566,10,54,600,0.00335418518456404,0.95
1567,10,55,763,0.0040763119794421385,0.95
1568,10,56,683,0.003651273936426135,0.0
1569,10,57,744,0.00431324351274262,0.0
1570,10,58,710,0.004200412942004721,0.0
1571,10,59,719,0.004299390670501635,0.0
1572,10,60,744,0.0047113953709273975,0.0
1573,10,61,681,0.004781866823955678,0.0
1574,10,62,701,0.005804373566501892,0.0
1575,10,63,683,0.006578123645609608,0.0
1576,10,64,675,0.0068792613202066834,0.0
1577,10,65,676,0.006848343632863945,0.0
1578,10,66,573,0.006031388482468975,0.0
1579,10,67,508,0.005592496367079132,0.0
1580,10,68,442,0.005105517886639021,0.0
1581,10,69,425,0.0050726280987789885,0.0
1582,10,70,346,0.0039692099436739285,0.0
1583,10,71,244,0.0027405876538772575,0.0
1584,10,72,234,0.0025848927379979233,0.0
1585,10,73,242,0.002633039201819191,0.0
1586,10,74,250,0.002766649697881853,0.0
1587,10,75,209,0.0021502057613168725,0.0
1588,10,76,274,0.0020955061335617485,0.0
1589,10,77,422,0.0022391187847209328,0.0
1590,10,78,571,0.002578390289718951,0.0
1591,10,79,649,0.0029123904487953294,0.0
1592,10,80,718,0.003310754418566047,0.0
1593,10,81,711,0.003631664436249221,0.0
1594,10,82,678,0.0035598025832195737,0.0
1595,10,83,676,0.0036020290719979537,0.0
1596,10,84,783,0.004466068148891753,0.0
1597,10,85,732,0.004600908868063282,0.0
1598,10,86,694,0.005248788014006852,0.0
1599,10,87,676,0.0063123295857767155,0.0
1600,10,88,674,0.006641048379150655,0.0
1601,10,89,638,0.0064836739464029835,0.0
1602,10,90,590,0.006389291979814169,0.0
1603,10,91,596,0.006823437821995283,0.0
1604,10,92,527,0.006518808060067043,0.0
1605,10,93,361,0.004786211468346039,0.0
1606,10,94,296,0.003810308429020133,0.0
1607,10,95,222,0.002750145559505965,0.0
1608,10,96,203,0.002490308651062368,0.0
1609,10,97,252,0.003020061839361473,0.0
1610,10,98,229,0.00280005869118654,0.0
1611,10,99,223,0.0024798443147067,0.0
1612,10,100,260,0.0021254853872879624,0.0
1613,10,101,418,0.0024248893426693507,0.0
1614,10,102,569,0.0028542191277827382,0.0
1615,10,103,646,0.0032489576679927377,0.0
1616,10,104,703,0.0035976561500473377,0.0
1617,10,105,716,0.00405140073219449,0.0
1618,10,106,682,0.0040619900177488715,0.0
1619,10,107,659,0.004028338967302602,0.0
1620,10,108,677,0.004446955116625832,0.0
1621,10,109,705,0.005175907435686597,0.0
1622,10,110,660,0.005823392390767276,0.0
1623,10,111,642,0.006966674986164313,0.0
1624,10,112,590,0.007296291258053745,0.0
1625,10,113,589,0.007861614233659454,0.0
1626,10,114,557,0.007753340757238308,0.0
1627,10,115,566,0.008131366098237246,0.0
1628,10,116,466,0.0069220599812837005,0.0
1629,10,117,366,0.005863223491341333,0.0
1630,10,118,274,0.004569941791617326,0.0
1631,10,119,288,0.005082323045158558,0.0
1632,10,120,227,0.004059225349594077,0.0
1633,10,121,214,0.003894236893345222,0.0
1634,10,122,186,0.003372620126926564,0.0
1635,10,123,219,0.003676223729268784,0.0
1636,10,124,251,0.003604457464529841,0.0
1637,10,125,348,0.0043448947486703126,0.0
1638,10,126,480,0.005332207645052711,0.0
1639,10,127,645,0.006602180254874866,0.0
1640,10,128,777,0.007662344065874464,0.983
1641,10,129,736,0.007374749498997996,0.0
1642,10,130,730,0.007653034480589598,0.0
1643,10,131,703,0.007716032444654205,0.0
1644,10,132,710,0.008015896312687697,0.0
1645,10,133,703,0.008429357666159067,0.0
1646,10,134,667,0.008586398218354552,0.0
1647,10,135,680,0.009544395474833675,0.0
1648,10,136,656,0.00953432939945352,0.0
1649,10,137,594,0.009126386626924377,0.0
1650,10,138,565,0.008487179102011386,0.0
1651,10,139,556,0.00825305407531654,0.0
1652,10,140,470,0.007004262168042681,0.0
1653,10,141,425,0.006812644267760964,0.0
1654,10,142,330,0.005582811706986973,0.0
1655,10,143,230,0.004014381959716549,0.0
1656,10,144,224,0.004010455831274394,0.0
1657,10,145,197,0.003656205341400494,0.0
1658,10,147,218,0.0038573829956648677,0.0
1659,10,148,236,0.003909550236063944,0.0
1660,10,149,260,0.0038278075496142746,0.0
1661,10,150,317,0.004234175270813576,0.0
1662,10,151,446,0.0053758904571917605,0.0
1663,10,152,513,0.0057659237279563,0.0
1664,10,153,619,0.006649621863183224,0.0
1665,10,154,637,0.0066776388204585245,0.0
1666,10,155,712,0.007453702249719963,0.0
1667,10,156,704,0.007547817136975727,0.0
1668,10,157,665,0.007450646469626011,0.0
1669,10,158,676,0.007978754794924757,0.0
1670,10,159,677,0.008462817355650836,0.0
1671,10,160,634,0.007878810473598528,0.0
1672,10,161,682,0.00796961729477067,0.0
1673,10,162,659,0.007162498505548491,0.0
1674,10,163,614,0.007141112571382049,0.0
1675,10,164,454,0.00566247178118413,0.0
1676,10,165,424,0.005619615639496355,0.0
1677,10,166,347,0.0047754703218969765,0.0
1678,10,167,254,0.003231099973286181,0.0
1679,11,0,227,0.0026956418477615484,0.0
1680,11,1,243,0.0028080798742719792,0.0
1681,11,2,221,0.002419213591382783,0.0
1682,11,3,239,0.0023024826350420517,0.0
1683,11,4,293,0.001966139454983459,0.0
1684,11,5,356,0.0015879671344330155,0.0
1685,11,6,555,0.002204638081845699,0.0
1686,11,7,620,0.0025011699020509592,0.0
1687,11,8,739,0.003097311751343286,0.0
1688,11,9,747,0.003506712984696273,0.0
1689,11,10,809,0.00399818129701199,0.0
1690,11,11,844,0.004349663467980498,0.0
1691,11,12,844,0.0045605351604292525,0.0
1692,11,13,854,0.00509665136875526,0.0
1693,11,14,838,0.006002177400870961,0.0
1694,11,15,834,0.007249085172404801,0.0
1695,11,16,766,0.0075085524961526024,0.0
1696,11,17,688,0.007230384429451206,0.0
1697,11,18,714,0.007578250209622467,0.0
1698,11,19,650,0.007230818862425328,0.0
1699,11,20,595,0.00701113533258705,0.0
1700,11,21,443,0.005527895281947616,0.0
1701,11,22,332,0.004297345224380962,0.0
1702,11,23,263,0.0032597513664927307,0.0
1703,11,24,261,0.0030632005164016197,0.0
1704,11,25,275,0.0031350106590362407,0.967
1705,11,26,289,0.0031638294378455306,1.0
1706,11,27,240,0.002488671360577372,0.167
1707,11,28,266,0.0022970639032815197,0.0
1708,11,29,360,0.002302909342135565,0.0
1709,11,30,531,0.002877378172024948,0.0
1710,11,31,668,0.0033956375207779468,0.0
1711,11,32,777,0.003920777090954964,0.0
1712,11,33,807,0.0044244876476199875,0.133
1713,11,34,832,0.004682997118155619,0.0
1714,11,35,901,0.0051635605070719575,0.0
1715,11,36,875,0.005208364335501997,0.0
1716,11,37,830,0.005172918835033749,0.0
1717,11,38,855,0.006119031260735142,0.0
1718,11,39,733,0.006009428161508506,0.0
1719,11,40,796,0.007186061207908279,0.0
1720,11,41,677,0.006405586201023758,0.0
1721,11,42,716,0.006936102607819584,0.0
1722,11,43,588,0.005928674416963269,0.0
1723,11,44,548,0.005830035320651942,0.0
1724,11,45,476,0.005434472365251344,0.0
1725,11,46,373,0.004485059820838093,0.0
1726,11,47,287,0.0032927570817223297,0.0
1727,11,48,240,0.0025563189007828725,0.0
1728,11,49,229,0.0023896982092916474,0.0
1729,11,50,240,0.002438082854182328,0.0
1730,11,51,262,0.0024946441323494407,0.0
1731,11,52,263,0.002152420859658886,0.0
1732,11,53,384,0.0023785926660059467,0.0
1733,11,54,579,0.003002131046390443,0.817
1734,11,55,665,0.003200654569957164,1.0
1735,11,56,736,0.0035305009377893117,0.4
1736,11,57,759,0.0038755533769396916,0.0
1737,11,58,767,0.004044121524006369,0.0
1738,11,59,785,0.0043083340193737826,0.0
1739,11,60,805,0.004599789723898336,0.0
1740,11,61,781,0.004795912727897965,0.0
1741,11,62,777,0.005209555545126015,0.0
1742,11,63,839,0.006214308463754805,0.0
1743,11,64,875,0.007186445132518048,0.0
1744,11,65,769,0.006477262198563042,0.0
1745,11,66,707,0.00602548259257681,0.0
1746,11,67,587,0.005364355820371758,0.0
1747,11,68,601,0.005955566125611907,0.0
1748,11,69,461,0.00496868971017773,0.0
1749,11,70,394,0.004499720195064012,0.0
1750,11,71,296,0.0032612408139880786,0.0
1751,11,72,256,0.0026297947527376573,0.0
1752,11,73,268,0.0026830318259633387,0.0
1753,11,74,243,0.0023738582523323403,0.0
1754,11,75,272,0.002401638765275129,0.0
1755,11,76,320,0.0022541402216101607,0.0
1756,11,77,391,0.0019440163078605877,0.0
1757,11,78,534,0.002261839714347434,0.0
1758,11,79,702,0.0028890910063667005,0.0
1759,11,80,768,0.0032226119941590158,0.0
1760,11,81,795,0.003620647253317788,0.0
1761,11,82,845,0.003958494366758016,0.0
1762,11,83,775,0.003777742031401567,0.0
1763,11,84,847,0.004394703526139925,0.0
1764,11,85,871,0.004849881954652769,0.0
1765,11,86,857,0.005567899790797698,0.0
1766,11,87,822,0.0062173344124165164,0.0
1767,11,88,752,0.006447740718511532,0.0
1768,11,89,724,0.006509562043139335,0.0
1769,11,90,686,0.006319843017310474,0.0
1770,11,91,614,0.006067793260203578,0.0
1771,11,92,572,0.006192889004373999,0.0
1772,11,93,422,0.005191865257563268,0.0
1773,11,94,324,0.004258787034359474,0.0
1774,11,95,263,0.0032962350228104478,0.0
1775,11,96,261,0.0031185776418295656,0.0
1776,11,97,232,0.0027076233602539566,0.0
1777,11,98,249,0.0027697441601779757,0.0
1778,11,99,261,0.002705840884115366,0.0
1779,11,100,309,0.0025085444759252794,0.0
1780,11,101,360,0.002094789211835559,0.0
1781,11,102,520,0.002597324755501833,0.0
1782,11,103,642,0.0031417917021464015,0.0
1783,11,104,677,0.0033738326140475027,0.0
1784,11,105,709,0.003891798131497766,0.0
1785,11,106,711,0.0040542621071899005,0.0
1786,11,107,748,0.004481725584182145,0.0
1787,11,108,843,0.005374116267061066,0.0
1788,11,109,791,0.005484105799563213,0.0
1789,11,110,640,0.005267966647186165,0.0
1790,11,111,641,0.006187198965260953,0.0
1791,11,112,647,0.007057694195673754,0.0
1792,11,113,596,0.007130210078001627,0.0
1793,11,114,569,0.0072490540557756744,0.0
1794,11,115,525,0.006880373243866639,0.0
1795,11,116,487,0.006565997033841176,0.0
1796,11,117,438,0.006447719008994421,0.0
1797,11,118,340,0.005358127807107399,0.0
1798,11,119,270,0.004428044280442804,0.0
1799,11,120,271,0.004479338842975206,0.0
1800,11,121,203,0.003450561778654111,0.0
1801,11,122,188,0.0031062571253903473,0.0
1802,11,123,174,0.0026748243685723507,0.0
1803,11,124,237,0.0032493350516877347,0.0
1804,11,125,291,0.0034499928866126048,0.0
1805,11,126,433,0.004544548116583927,0.0
1806,11,127,638,0.006051752921535893,0.0
1807,11,128,736,0.006728712219560805,0.933
1808,11,129,738,0.006782340183068044,0.0
1809,11,130,752,0.007012962790263919,0.0
1810,11,131,829,0.008063261097926312,0.0
1811,11,132,725,0.0072742961491381215,0.0
1812,11,133,701,0.007545098376888965,0.0
1813,11,134,671,0.007661391610148204,0.0
1814,11,135,728,0.008875992148160792,0.0
1815,11,136,641,0.008364542690485822,0.0
1816,11,137,641,0.008533581841176863,0.0
1817,11,138,621,0.00865119389261932,0.0
1818,11,139,526,0.007408972462849496,0.0
1819,11,140,494,0.007073715562174236,0.0
1820,11,141,398,0.0059477553948233605,0.0
1821,11,142,375,0.006017233356332537,0.0
1822,11,143,296,0.004973953957318098,0.0
1823,11,144,250,0.004266648462299894,0.0
1824,11,145,209,0.003598237036016803,0.0
1825,11,146,201,0.0034494002162310583,0.0
1826,11,147,231,0.0037436795021392453,0.0
1827,11,148,244,0.0035400284362939963,0.0
1828,11,149,298,0.0038599036319361692,0.0
1829,11,150,405,0.004667511812838539,0.0
1830,11,151,501,0.005216250546613082,0.0
1831,11,152,624,0.0061318344404701075,0.0
1832,11,153,652,0.006267483105672457,0.0
1833,11,154,721,0.00703003120124805,0.0
1834,11,155,752,0.007356897580637272,0.0
1835,11,156,733,0.007477760548437118,0.0
1836,11,157,691,0.007311937187179243,0.0
1837,11,158,683,0.00760155815247635,0.0
1838,11,159,676,0.007780488927765757,0.0
1839,11,160,680,0.007973827085214415,0.0
1840,11,161,694,0.0075609012071294725,0.0
1841,11,162,609,0.006186321018254218,0.0
1842,11,163,576,0.006290201046182744,0.0
1843,11,164,501,0.005790501727904208,0.0
1844,11,165,372,0.004498131824282657,0.0
1845,11,166,344,0.004322857106953014,0.0
1846,11,167,240,0.0028097780275358245,0.0
1847,12,0,239,0.002635612752395761,0.0
1848,12,1,241,0.002560642604417905,0.0
1849,12,2,250,0.002457413032152792,0.0
1850,12,3,315,0.0026940346375881976,0.0
1851,12,4,304,0.0017505873681300963,0.0
1852,12,5,362,0.0013836545297485725,0.0
1853,12,6,653,0.0022508936357964475,0.933
1854,12,7,730,0.0026378836223562444,1.0
1855,12,8,845,0.003264476698590287,0.033
1856,12,9,837,0.0036654098296044248,0.0
1857,12,10,796,0.003715216518711436,0.0
1858,12,11,796,0.003874346569061688,0.0
1859,12,12,845,0.004397903579216913,0.0
1860,12,13,864,0.004892107513122059,0.0
1861,12,14,855,0.005768063145112325,0.0
1862,12,15,799,0.006555090655509066,0.0
1863,12,16,787,0.007044333652580983,0.0
1864,12,17,892,0.007281573211647252,0.0
1865,12,18,815,0.007203019081372021,0.0
1866,12,19,672,0.006765055268085449,0.0
1867,12,20,483,0.005353105466152414,0.0
1868,12,21,457,0.005478105558419141,0.0
1869,12,22,376,0.004791701181358243,0.0
1870,12,23,282,0.0033907272027702963,0.0
1871,12,24,300,0.0034619645494830134,0.0
1872,12,25,235,0.002603070515518731,0.0
1873,12,26,266,0.0027947341325292342,0.0
1874,12,27,330,0.003235167248343202,0.0
1875,12,28,326,0.002586747284312092,0.0
1876,12,29,420,0.0024052916416115455,0.0
1877,12,30,573,0.0027510382408718823,0.0
1878,12,31,704,0.0032507711346299478,0.0
1879,12,32,736,0.0034487606016587787,0.0
1880,12,33,823,0.004191281320024445,0.0
1881,12,34,457,0.0021785661507071996,0.0
1882,12,35,205,0.0007894483488976605,0.0
1883,12,36,792,0.0038193707683107964,0.0
1884,12,37,879,0.005165969251022615,0.0
1885,12,38,879,0.0062192222788249275,0.0
1886,12,39,828,0.006915213469633193,0.0
1887,12,40,847,0.0078264324589043,0.0
1888,12,41,837,0.00801018259771083,0.0
1889,12,42,740,0.007331814128603983,0.0
1890,12,43,657,0.006974596333294409,0.0
1891,12,44,597,0.00672986957354947,0.0
1892,12,45,463,0.005656205333691682,0.0
1893,12,46,370,0.00473375809216755,0.0
1894,12,47,307,0.0036983495964341647,0.0
1895,12,48,274,0.003136375082988027,0.0
1896,12,49,240,0.00266844563042028,0.0
1897,12,50,291,0.0030719858118593434,0.0
1898,12,51,296,0.0029592897704550907,0.0
1899,12,52,319,0.002723795211585095,0.0
1900,12,53,465,0.0030439307947605116,0.0
1901,12,54,626,0.003363078129784731,0.0
1902,12,55,744,0.0036896343096317306,0.0
1903,12,56,867,0.0043112021640544194,0.0
1904,12,57,840,0.0044927954815314015,0.0
1905,12,58,911,0.004988009067116372,0.0
1906,12,59,878,0.004914004914004914,0.0
1907,12,60,718,0.004254411433582594,0.0
1908,12,61,777,0.00492695175772333,0.0
1909,12,62,617,0.0044852176820802106,0.0
1910,12,63,643,0.005340575918404638,0.0
1911,12,64,825,0.007624628010572817,0.0
1912,12,65,732,0.007169160855598214,0.0
1913,12,66,667,0.006443323866380726,0.0
1914,12,67,560,0.005724742131035259,0.0
1915,12,68,498,0.005514583748588133,0.0
1916,12,69,390,0.0046801872074883,0.0
1917,12,70,351,0.004424778761061947,0.0
1918,12,71,265,0.0030734258840448606,0.0
1919,12,72,233,0.0025488994880322057,0.0
1920,12,73,217,0.0022842105263157896,0.0
1921,12,74,239,0.002414434072816907,0.0
1922,12,75,267,0.002504126650660264,0.0
